bugid	bugName	predicted	groundTruth
697	Math_32	if ((Boolean) _tree.getAttribute()) {	if (tree.getCut() == null && (Boolean) tree.getAttribute()) {
697	Math_32	if (StringUtils.isNotBlank(tree.getAttribute()) ) {	if (tree.getCut() == null && (Boolean) tree.getAttribute()) {
697	Math_32	if (tree instanceof Boolean) {	if (tree.getCut() == null && (Boolean) tree.getAttribute()) {
697	Math_32	"if (tree.getAttribute().equals( ""null "")) {"	if (tree.getCut() == null && (Boolean) tree.getAttribute()) {
697	Math_32	if (!(Boolean) tree.getAttribute()) {	if (tree.getCut() == null && (Boolean) tree.getAttribute()) {
697	Math_32	if (tree.getAttribute().trim().length() == 0) {	if (tree.getCut() == null && (Boolean) tree.getAttribute()) {
697	Math_32	if ( (Boolean) tree.getAttribute() ) {	if (tree.getCut() == null && (Boolean) tree.getAttribute()) {
697	Math_32	if (tree.getAttribute().length() == 0) {	if (tree.getCut() == null && (Boolean) tree.getAttribute()) {
697	Math_32	if (! (Boolean) tree.getAttribute()) {	if (tree.getCut() == null && (Boolean) tree.getAttribute()) {
697	Math_32	if (Boolean.valueOf(tree.getAttribute()) {	if (tree.getCut() == null && (Boolean) tree.getAttribute()) {
697	Math_32	If (tree.getAttribute() instanceof Boolean) {	if (tree.getCut() == null && (Boolean) tree.getAttribute()) {
697	Math_32	if ((Boolean) tree.getBoolean()) {	if (tree.getCut() == null && (Boolean) tree.getAttribute()) {
697	Math_32	If (!(Boolean) tree.getAttribute()) {	if (tree.getCut() == null && (Boolean) tree.getAttribute()) {
697	Math_32	If (Boolean.valueOf(tree.getAttribute())) {	if (tree.getCut() == null && (Boolean) tree.getAttribute()) {
697	Math_32	if ((Boolean) tree.getAttribute()!= null) {	if (tree.getCut() == null && (Boolean) tree.getAttribute()) {
697	Math_32	if (tree.getAttribute().length!= 0) {	if (tree.getCut() == null && (Boolean) tree.getAttribute()) {
697	Math_32	"if (tree.getAttribute().equals( "" "") ) {"	if (tree.getCut() == null && (Boolean) tree.getAttribute()) {
697	Math_32	if ((Boolean) tree.hasAttribute()) {	if (tree.getCut() == null && (Boolean) tree.getAttribute()) {
697	Math_32	if ( (Boolean) tree.getAttribute()) {	if (tree.getCut() == null && (Boolean) tree.getAttribute()) {
697	Math_32	if ((Euclidean) tree.getAttribute()) {	if (tree.getCut() == null && (Boolean) tree.getAttribute()) {
697	Math_32	if ((Boolean) getTree(false)) {	if (tree.getCut() == null && (Boolean) tree.getAttribute()) {
697	Math_32	if ((Boolean) tree.getAttributes()) {	if (tree.getCut() == null && (Boolean) tree.getAttribute()) {
697	Math_32	if (tree.getAttribute().getBoolean()) {	if (tree.getCut() == null && (Boolean) tree.getAttribute()) {
697	Math_32	if (tree.getAttribute().booleanValue()) {	if (tree.getCut() == null && (Boolean) tree.getAttribute()) {
697	Math_32	if (tree.getAttribute().toBoolean()) {	if (tree.getCut() == null && (Boolean) tree.getAttribute()) {
697	Math_32	if (tree.hasAttribute()) {	if (tree.getCut() == null && (Boolean) tree.getAttribute()) {
697	Math_32	If (!(Boolean) tree.getAttribute()) {	if (tree.getCut() == null && (Boolean) tree.getAttribute()) {
697	Math_32	if (tree.getAttribute().length == 0 ) {	if (tree.getCut() == null && (Boolean) tree.getAttribute()) {
697	Math_32	if (tree.getAttribute().isEmpty()) {	if (tree.getCut() == null && (Boolean) tree.getAttribute()) {
697	Math_32	if (tree.getAttribute().length > 0) {	if (tree.getCut() == null && (Boolean) tree.getAttribute()) {
697	Math_32	if ((Boolean) tree.isEuclidean()) {	if (tree.getCut() == null && (Boolean) tree.getAttribute()) {
697	Math_32	if (tree.getAttribute().isNaN()) {	if (tree.getCut() == null && (Boolean) tree.getAttribute()) {
697	Math_32	|| (Boolean) tree.getAttribute()) {	if (tree.getCut() == null && (Boolean) tree.getAttribute()) {
697	Math_32	if (new Boolean(tree.getAttribute())) {	if (tree.getCut() == null && (Boolean) tree.getAttribute()) {
697	Math_32	if (tree.getAttribute() instanceof Boolean) {	if (tree.getCut() == null && (Boolean) tree.getAttribute()) {
697	Math_32	if ((Vector2D) tree.getAttribute()) {	if (tree.getCut() == null && (Boolean) tree.getAttribute()) {
697	Math_32	if ((Boolean) tree.getParent()) {	if (tree.getCut() == null && (Boolean) tree.getAttribute()) {
697	Math_32	If (tree.getAttribute() instanceof Boolean) {	if (tree.getCut() == null && (Boolean) tree.getAttribute()) {
697	Math_32	if ((Boolean) tree.getValue()) {	if (tree.getCut() == null && (Boolean) tree.getAttribute()) {
697	Math_32	if (tree.getAttribute()) {	if (tree.getCut() == null && (Boolean) tree.getAttribute()) {
697	Math_32	if (tree.getAttribute()!= null) {	if (tree.getCut() == null && (Boolean) tree.getAttribute()) {
697	Math_32	if (tree.getAttribute().length < = 0) {	if (tree.getCut() == null && (Boolean) tree.getAttribute()) {
697	Math_32	if ((String) tree.getAttribute()) {	if (tree.getCut() == null && (Boolean) tree.getAttribute()) {
697	Math_32	//(Boolean) tree.getAttribute()) {	if (tree.getCut() == null && (Boolean) tree.getAttribute()) {
697	Math_32	if ((Boolean) tree.getVisibility()) {	if (tree.getCut() == null && (Boolean) tree.getAttribute()) {
697	Math_32	if ((Boolean)tree.getAttribute()) {	if (tree.getCut() == null && (Boolean) tree.getAttribute()) {
697	Math_32	if ((Double) tree.getAttribute()) {	if (tree.getCut() == null && (Boolean) tree.getAttribute()) {
697	Math_32	if ((Boolean) tree.getAttribute()) {	if (tree.getCut() == null && (Boolean) tree.getAttribute()) {
697	Math_32	if (tree.getAttribute() instanceof Boolean) {	if (tree.getCut() == null && (Boolean) tree.getAttribute()) {
697	Math_32	if ((Boolean) tree.getStatus()) {	if (tree.getCut() == null && (Boolean) tree.getAttribute()) {
697	Math_32	if (tree.getAttributes().length == 0) {	if (tree.getCut() == null && (Boolean) tree.getAttribute()) {
697	Math_32	if (tree.getAttribute().length == 0) {	if (tree.getCut() == null && (Boolean) tree.getAttribute()) {
697	Math_32	if ((Integer) tree.getAttribute()) {	if (tree.getCut() == null && (Boolean) tree.getAttribute()) {
697	Math_32	if ((Boolean) tree.getName()) {	if (tree.getCut() == null && (Boolean) tree.getAttribute()) {
697	Math_32	If (tree.getAttribute().length == 0) {	if (tree.getCut() == null && (Boolean) tree.getAttribute()) {
697	Math_32	(Boolean) tree.getAttribute()) {	if (tree.getCut() == null && (Boolean) tree.getAttribute()) {
697	Math_32	if ((Boolean) tree.getId()) {	if (tree.getCut() == null && (Boolean) tree.getAttribute()) {
697	Math_32	If (tree.getAttribute()!= null) {	if (tree.getCut() == null && (Boolean) tree.getAttribute()) {
697	Math_32	if ((Local) tree.getAttribute()) {	if (tree.getCut() == null && (Boolean) tree.getAttribute()) {
697	Math_32	if ((Boolean) tree.getVisible()) {	if (tree.getCut() == null && (Boolean) tree.getAttribute()) {
697	Math_32	if (tree instanceof Boolean) {	if (tree.getCut() == null && (Boolean) tree.getAttribute()) {
697	Math_32	If (tree.getAttribute() == null) {	if (tree.getCut() == null && (Boolean) tree.getAttribute()) {
697	Math_32	if (tree.isEuclidean()) {	if (tree.getCut() == null && (Boolean) tree.getAttribute()) {
697	Math_32	if (tree.getAttribute() == null) {	if (tree.getCut() == null && (Boolean) tree.getAttribute()) {
697	Math_32	if ((Boolean) tree.toString()) {	if (tree.getCut() == null && (Boolean) tree.getAttribute()) {
697	Math_32	If (tree.getAttribute() == null) {	if (tree.getCut() == null && (Boolean) tree.getAttribute()) {
697	Math_32	if (tree.getAttribute().length < 2) {	if (tree.getCut() == null && (Boolean) tree.getAttribute()) {
697	Math_32	if ((Boolean) tree.getParent()) {	if (tree.getCut() == null && (Boolean) tree.getAttribute()) {
697	Math_32	if (tree[0][0] == null) {	if (tree.getCut() == null && (Boolean) tree.getAttribute()) {
697	Math_32	if ((Boolean) tree == null) {	if (tree.getCut() == null && (Boolean) tree.getAttribute()) {
697	Math_32	if ((Boolean) tree.getName()) {	if (tree.getCut() == null && (Boolean) tree.getAttribute()) {
697	Math_32	if (tree.isEuclidean()) {	if (tree.getCut() == null && (Boolean) tree.getAttribute()) {
697	Math_32	if (tree.getAttribute()) {	if (tree.getCut() == null && (Boolean) tree.getAttribute()) {
697	Math_32	if (tree.isAttribute()) {	if (tree.getCut() == null && (Boolean) tree.getAttribute()) {
697	Math_32	if (tree.hasAttribute()) {	if (tree.getCut() == null && (Boolean) tree.getAttribute()) {
697	Math_32	if (true) {	if (tree.getCut() == null && (Boolean) tree.getAttribute()) {
734	Math_69	out[i][j] = 2 * (1 - tDistribution.cumulativeProbability(t));	out[i][j] = 2 * tDistribution.cumulativeProbability(-t);
734	Math_69	t = 2 * (1 - tDistribution.cumulativeProbability(t));	out[i][j] = 2 * tDistribution.cumulativeProbability(-t);
734	Math_69	[i][j] = 2 * (1 - tDistribution.cumulativeProbability(t));	out[i][j] = 2 * tDistribution.cumulativeProbability(-t);
734	Math_69	out[i][j] = 1 - tDistribution.cumulativeProbability(t);	out[i][j] = 2 * tDistribution.cumulativeProbability(-t);
734	Math_69	t = 1 - tDistribution.cumulativeProbability(t);	out[i][j] = 2 * tDistribution.cumulativeProbability(-t);
734	Math_69	out[i][j] = 2 * (1 - tDistribution.cumulativeProbability(r));	out[i][j] = 2 * tDistribution.cumulativeProbability(-t);
734	Math_69	out[j][j] = 2 * (1 - tDistribution.cumulativeProbability(t));	out[i][j] = 2 * tDistribution.cumulativeProbability(-t);
734	Math_69	[i][j] = 2 * (1 - tDistribution.cumulativeProbability(r));	out[i][j] = 2 * tDistribution.cumulativeProbability(-t);
734	Math_69	out[i][j] = 2 * tDistribution.cumulativeProbability(t);	out[i][j] = 2 * tDistribution.cumulativeProbability(-t);
734	Math_69	out[i][j] = 2 * (1 - tDistribution.cumulativeProbability(j));	out[i][j] = 2 * tDistribution.cumulativeProbability(-t);
734	Math_69	out[i][j] = 2 * (1 - tDistribution.cumulativeProbability(i));	out[i][j] = 2 * tDistribution.cumulativeProbability(-t);
734	Math_69	[i][j] = 2 * (1 - tDistribution.cumulativeProbability(t)));	out[i][j] = 2 * tDistribution.cumulativeProbability(-t);
734	Math_69	out[i][j] = 2 * 1 - tDistribution.cumulativeProbability(t);	out[i][j] = 2 * tDistribution.cumulativeProbability(-t);
734	Math_69	[i][j] = 1 - tDistribution.cumulativeProbability(t);	out[i][j] = 2 * tDistribution.cumulativeProbability(-t);
734	Math_69	t = Math.abs(1 - tDistribution.cumulativeProbability(t));	out[i][j] = 2 * tDistribution.cumulativeProbability(-t);
734	Math_69	out[i][j] = 2 * (1 - tDistribution.cumulativeProbability(d));	out[i][j] = 2 * tDistribution.cumulativeProbability(-t);
734	Math_69	t = Math.abs(2 * (1 - tDistribution.cumulativeProbability(t)));	out[i][j] = 2 * tDistribution.cumulativeProbability(-t);
734	Math_69	out[i][j] = 2 * (1 - tDistribution.cumulativeProbability());	out[i][j] = 2 * tDistribution.cumulativeProbability(-t);
734	Math_69	e[i][j] = 2 * (1 - tDistribution.cumulativeProbability(t));	out[i][j] = 2 * tDistribution.cumulativeProbability(-t);
734	Math_69	char[][j] = 2 * (1 - tDistribution.cumulativeProbability(t));	out[i][j] = 2 * tDistribution.cumulativeProbability(-t);
734	Math_69	out[i][j] = 3 * (1 - tDistribution.cumulativeProbability(t));	out[i][j] = 2 * tDistribution.cumulativeProbability(-t);
734	Math_69	= 2 * (1 - tDistribution.cumulativeProbability(t));	out[i][j] = 2 * tDistribution.cumulativeProbability(-t);
734	Math_69	(1 - tDistribution.cumulativeProbability(t)));	out[i][j] = 2 * tDistribution.cumulativeProbability(-t);
734	Math_69	[i][j] = 2 * (1 - tDistribution.cumulativeProbability(j));	out[i][j] = 2 * tDistribution.cumulativeProbability(-t);
734	Math_69	(2 * (1 - tDistribution.cumulativeProbability(t))));	out[i][j] = 2 * tDistribution.cumulativeProbability(-t);
734	Math_69	y[i][j] = 2 * (1 - tDistribution.cumulativeProbability(t));	out[i][j] = 2 * tDistribution.cumulativeProbability(-t);
734	Math_69	[i][j] = 2 * (1 - tDistribution.cumulativeProbability(t));	out[i][j] = 2 * tDistribution.cumulativeProbability(-t);
734	Math_69	out[i][j] = 2 * (1 - tDistribution.cumulativeProbability(s));	out[i][j] = 2 * tDistribution.cumulativeProbability(-t);
734	Math_69	t = (2 * (1 - tDistribution.cumulativeProbability(t)));	out[i][j] = 2 * tDistribution.cumulativeProbability(-t);
734	Math_69	out[i][j] = 2 * (1 - tDistribution.cumulativeProbability(t))	out[i][j] = 2 * tDistribution.cumulativeProbability(-t);
734	Math_69	[i][j] = 2 * (t - tDistribution.cumulativeProbability(t));	out[i][j] = 2 * tDistribution.cumulativeProbability(-t);
734	Math_69	out[i][j] = 2 * (1 - tDistribution.cumulativeProbability(k));	out[i][j] = 2 * tDistribution.cumulativeProbability(-t);
734	Math_69	[i][j] = 2 * (1 - tDistribution.cumulativeProbability(i));	out[i][j] = 2 * tDistribution.cumulativeProbability(-t);
734	Math_69	from[i][j] = 2 * (1 - tDistribution.cumulativeProbability(t));	out[i][j] = 2 * tDistribution.cumulativeProbability(-t);
734	Math_69	t = 2 * (1 - tDistribution.cumulativeProbability(t));	out[i][j] = 2 * tDistribution.cumulativeProbability(-t);
734	Math_69	t = 2 * (t - tDistribution.cumulativeProbability(t));	out[i][j] = 2 * tDistribution.cumulativeProbability(-t);
734	Math_69	Out[i][j] = 2 * (1 - tDistribution.cumulativeProbability(t));	out[i][j] = 2 * tDistribution.cumulativeProbability(-t);
734	Math_69	out[i][j] = 2 * (1 - tDistribution.cumulativeProbability(t));	out[i][j] = 2 * tDistribution.cumulativeProbability(-t);
734	Math_69	[i][j] = 2 * (-1 - tDistribution.cumulativeProbability(t));	out[i][j] = 2 * tDistribution.cumulativeProbability(-t);
734	Math_69	[i][j] = 2 * tDistribution.cumulativeProbability(t);	out[i][j] = 2 * tDistribution.cumulativeProbability(-t);
734	Math_69	out[i][j] = 2 - tDistribution.cumulativeProbability(t);	out[i][j] = 2 * tDistribution.cumulativeProbability(-t);
734	Math_69	[i][j] = (2 * (1 - tDistribution.cumulativeProbability(t)));	out[i][j] = 2 * tDistribution.cumulativeProbability(-t);
734	Math_69	t[i][j] = 2 * (1 - tDistribution.cumulativeProbability(t));	out[i][j] = 2 * tDistribution.cumulativeProbability(-t);
734	Math_69	[i][j] = 2 * (1 - tDistribution.cumulativeProbability(d));	out[i][j] = 2 * tDistribution.cumulativeProbability(-t);
734	Math_69	[i][j] = 2 * (1 - tDistribution.cumulativeProbability(t));	out[i][j] = 2 * tDistribution.cumulativeProbability(-t);
734	Math_69	[i][j] = 1 - tDistribution.cumulativeProbability(t));	out[i][j] = 2 * tDistribution.cumulativeProbability(-t);
734	Math_69	[i][j] = 2 * (i - tDistribution.cumulativeProbability(t));	out[i][j] = 2 * tDistribution.cumulativeProbability(-t);
734	Math_69	out[i][j] = 2 * (1 - tDistribution.cumulativeProbability(m));	out[i][j] = 2 * tDistribution.cumulativeProbability(-t);
734	Math_69	(i, j) = 2 * (1 - tDistribution.cumulativeProbability(t));	out[i][j] = 2 * tDistribution.cumulativeProbability(-t);
734	Math_69	out[i][j] = 2 * (2 - tDistribution.cumulativeProbability(t));	out[i][j] = 2 * tDistribution.cumulativeProbability(-t);
734	Math_69	[i][j] = 2 * (1 - tDistribution.cumulativeProbability(t)));	out[i][j] = 2 * tDistribution.cumulativeProbability(-t);
734	Math_69	t[j] = 2 * (1 - tDistribution.cumulativeProbability(t));	out[i][j] = 2 * tDistribution.cumulativeProbability(-t);
734	Math_69	[i][j] = 2 * (0 - tDistribution.cumulativeProbability(t)));	out[i][j] = 2 * tDistribution.cumulativeProbability(-t);
734	Math_69	out[i][j] = 1 - tDistribution.cumulativeProbability(t);	out[i][j] = 2 * tDistribution.cumulativeProbability(-t);
734	Math_69	out[i][j] = 2 * (1 - tDistribution.cumulativeProbability(b));	out[i][j] = 2 * tDistribution.cumulativeProbability(-t);
734	Math_69	[i][j] = 2 * (1 - tDistribution.cumulativeProbability(t))	out[i][j] = 2 * tDistribution.cumulativeProbability(-t);
734	Math_69	[i][j] = 2 * (1 - tDistribution.cumulativeProbability());	out[i][j] = 2 * tDistribution.cumulativeProbability(-t);
734	Math_69	i][j] = 2 * (1 - tDistribution.cumulativeProbability(t));	out[i][j] = 2 * tDistribution.cumulativeProbability(-t);
734	Math_69	[i][j] = 2 * (2 - tDistribution.cumulativeProbability(t)));	out[i][j] = 2 * tDistribution.cumulativeProbability(-t);
734	Math_69	[i][j] = 2 * (1 - tDistribution.cumulativeProbability(k));	out[i][j] = 2 * tDistribution.cumulativeProbability(-t);
734	Math_69	(2 * (1 - tDistribution.cumulativeProbability(t))));	out[i][j] = 2 * tDistribution.cumulativeProbability(-t);
734	Math_69	out[i][j] = 2 * (0 - tDistribution.cumulativeProbability(t));	out[i][j] = 2 * tDistribution.cumulativeProbability(-t);
734	Math_69	out[i][j] = 2 * (1 - tDistribution.accumulativeProbability(t));	out[i][j] = 2 * tDistribution.cumulativeProbability(-t);
734	Math_69	[i][j] = 2 * (1 - tDistribution.cumulativeProbability(s));	out[i][j] = 2 * tDistribution.cumulativeProbability(-t);
734	Math_69	out[i][j] = 2 * (1 - tDistribution.cumulativeProbability(e));	out[i][j] = 2 * tDistribution.cumulativeProbability(-t);
734	Math_69	out[i][j] = 2 * 1 - tDistribution.cumulativeProbability(t));	out[i][j] = 2 * tDistribution.cumulativeProbability(-t);
734	Math_69	t = 2 * (1 - tDistribution.cumulativeProbability(t)) ;	out[i][j] = 2 * tDistribution.cumulativeProbability(-t);
734	Math_69	[j] = 2 * (1 - tDistribution.cumulativeProbability(t));	out[i][j] = 2 * tDistribution.cumulativeProbability(-t);
734	Math_69	t = 2 * 1 - tDistribution.cumulativeProbability(t);	out[i][j] = 2 * tDistribution.cumulativeProbability(-t);
734	Math_69	out[i][j] = 1 - tDistribution.cumulativeProbability(t));	out[i][j] = 2 * tDistribution.cumulativeProbability(-t);
734	Math_69	out[i][j] = 2 * (1 - tDistribution.cumulativeProbability(v));	out[i][j] = 2 * tDistribution.cumulativeProbability(-t);
734	Math_69	t = 2 * (1 - tDistribution.cumulativeProbability(t));	out[i][j] = 2 * tDistribution.cumulativeProbability(-t);
